lng,lat
8.699664,47.448797
29.086818,37.746894
-96.712335,17.039758
110.38544,-7.76688
-84.229722,41.530556
29.232513,40.875776
-47.93017,-15.830805
-3.179016,55.940392
121.062587,14.088447
-9.006168,53.276451
-80.105072,26.133045
39.762312,40.996319
-86.399529,35.910027
30.394395,40.777598
110.42871,-6.98998
-1.573496,53.814243
-79.952738,39.633351
-1.646626,42.815228
-118.730563,34.292824
4.460242,51.981678
-3.502484,51.529071
0.107591,51.560889
-80.413836,25.587911
-80.158421,26.235988
-74.031292,41.036198
100.628176,13.835238
-96.438847,32.72231
7.014127,51.451373
-43.355846,-22.840391
-84.551845,39.200825
-87.713025,41.698837
101.70927,3.06179
-83.960237,33.560818
72.834657,18.931462
1.113858,49.299903
8.467459,49.490019
-61.482851,16.253136
-80.413177,25.689703
39.762204,41.000338
-77.0785,39.083
-73.985402,40.702435
-64.228388,-31.431463
98.963715,18.798284
-73.944377,40.786523
-82.685741,38.540733
-71.156975,42.706536
28.271815,36.855393
-76.062513,38.564128
-0.478536,51.146218
-73.702426,41.037848
102.114016,14.988422
7.82962,45.008423
-71.358178,42.313659
-87.641202,41.817203
-112.557643,46.007361
-64.218905,-31.426221
-0.767729,51.299755
-118.553959,34.226422
4.096753,51.601783
-72.528878,42.382981
-116.057879,34.240621
-47.882306,-15.753759
-44.235841,-2.506637
-48.404796,-1.354382
-58.359098,-34.741282
103.84783,1.299121
-59.172154,-37.324458
36.110584,37.06139
-4.061285,51.075889
103.72933,1.489507
-118.095471,34.089027
-111.870494,33.388587
-98.5425,33.933252
-72.942703,41.324213
29.929932,40.760451
-82.472974,38.412286
-43.994099,-19.925749
-87.641219,41.817193
-118.098501,33.900494
-72.481245,42.98301
-51.07076,0.038117
-60.649065,-32.966242
-73.683694,45.410901
28.886949,40.996278
-1.082841,53.961335
-94.885392,47.475814
-118.419305,34.04482
31.266983,36.828829
32.813405,39.930028
-71.068039,42.35175
-51.185693,-29.901586
106.81324,-6.25516
-82.472974,38.412286
-72.082782,41.531
-2.174897,51.371972
-74.815479,40.122387
-82.365946,27.769244
29.053843,41.094944
-46.669122,-23.598339
106.92335,-6.22712
-76.468731,39.417059
-74.10175,40.616049
-86.44755,42.097631
-70.214964,44.092445
-94.394479,38.852834
37.9039,-0.0244
-74.101744,40.616051
37.9039,-0.0244
-57.071602,-29.758927
26.1432,-26.17014
-85.133475,34.021622
-99.521984,27.508306
-75.418458,40.658775
-76.875332,40.797392
-122.475433,37.73766
-106.596111,32.425556
-80.201543,41.623314
-96.642905,32.985754
29.039319,41.158846
-46.687726,-23.680693
-89.393066,43.073927
-74.134475,4.714105
106.608595,-6.228902
-122.537796,45.505553
27.035368,38.410279
-87.792348,41.847386
-46.699425,-23.678045
110.39393,-7.73733
-87.577278,41.764581
-51.183175,-30.02568
106.836882,-6.13782
32.662609,41.21731
24.029486,49.841837
-70.748121,19.492003
26.753665,38.670138
29.086238,37.774219
29.232513,40.875776
101.592604,3.153232
17.038619,51.106497
36.800985,-1.32913
-59.005711,-34.45139
-123.001588,43.918511
85.626976,56.062824
-78.801136,42.917372
-46.70354,-23.571825
-59.992534,-34.889662
-84.066927,34.564358
101.589575,3.074329
-79.382625,36.067577
-60.69807,-27.557208
29.38405,40.757327
-97.906403,29.893399
-86.09659,39.614351
72.866958,19.117356
-85.890424,30.226416
-76.20392,40.025363
121.04742,14.39077
106.77437,-6.10492
-83.191058,42.459993
-61.718567,-36.299057
-118.523908,34.247014
-81.267353,28.811777
-85.643056,42.630278
-58.301077,-34.703041
-78.751011,40.46388
-4.252266,55.861
-72.058245,41.532268
-76.220598,43.151679
-117.17538,34.079259
-111.607803,33.238653
-71.461083,41.812261
-48.604505,-27.123277
29.232513,40.875776
-40.516355,-2.79448
-8.839152,39.648789
-81.949172,41.465464
-59.049878,-28.514873
-76.434722,38.186944
26.753849,38.669923
-78.732942,42.963384
-58.313592,-35.517978
101.608644,3.206794
4.183727,50.901424
-93.613241,41.588398
-4.045644,43.361343
28.978599,41.005559
5.409834,51.427898
-7.530637,52.158075
-78.801136,42.917372
-73.566211,41.053573
-76.231768,35.565873
-73.998171,40.740541
-96.90317,42.775405
-86.241344,41.698517
-120.10073,36.208241
32.680834,41.251421
-46.736853,-23.440373
-47.954667,-15.854036
103.856893,1.307991
-83.35458,42.47236
-46.35759,-23.945094
-86.173108,39.849867
2.306354,48.867146
-52.168413,-29.614403
26.574869,41.665862
103.82873,1.430281
106.82458,-6.62241
29.38405,40.757327
-74.219308,40.747883
104.47788,0.92697
-93.425692,44.993986
-52.114966,-32.0456
67.112318,24.913837
-97.658545,26.13923
-2.168443,53.86343
-84.528528,33.8716
-103.065352,19.907268
-65.6248,-27.587836
55.206106,25.158101
-74.179355,40.423562
26.998172,38.406052
8.662824,50.106636
104.76898,-2.97932
88.346953,22.539321
-38.515069,-12.974951
102.243549,2.195269
27.052471,38.394928
-74.095947,40.719369
-80.555152,37.135869
-44.068826,-22.506643
-58.39131,-34.812318
-71.75134,42.527267
-79.964874,40.468679
-87.006041,34.78625
-122.510566,45.689205
112.72409,-7.31243
28.79689,41.005751
100.337194,5.413802
27.353876,41.406895
-81.702978,30.440605
-94.692305,37.453062
-95.348492,29.720238
72.836722,19.212769
-71.237219,42.496318
-66.026146,18.423466
-121.256378,38.754761
-96.623705,32.778387
-96.308355,30.606725
-82.365946,27.769244
-49.273287,-16.628789
-80.08076,42.096914
29.228897,40.875755
4.352966,50.848848
-95.339731,29.546635
-105.102559,40.199113
-81.516092,28.368184
29.17853,41.02844
-58.361891,-34.613627
26.1432,-26.17014
-84.246771,33.61424
3.485664,51.328469
-2.247246,53.480498
3.061735,50.637321
103.842059,1.358456
-35.719346,-9.641614
-42.733934,-5.10432
-78.801136,42.917372
-74.927298,39.91553
-80.300689,25.695
-118.340881,33.870187
-75.71353,37.674552
-48.042236,-23.58851
32.695324,39.798854
2.170261,41.382255
9.813516,47.157507
-91.535321,41.659306
-51.116402,-30.008569
-94.394246,38.852804
-84.246811,33.614236
-46.748581,-23.66617
26.919084,39.583981
-79.984552,35.948611
-83.344022,42.333449
12.071149,57.759667
-73.815716,42.96582
-66.088865,18.415777
-45.310481,-23.223652
-98.159464,29.671333
-72.706429,41.606552
-83.28352,30.84838
-96.806027,32.812191
-90.459691,30.512244
3.875997,51.500476
-73.578471,40.694763
-48.01227,-15.835294
39.728794,41.005877
49.56653,27.144995
110.79901,-7.56435
-72.864968,41.67107
6.97932,4.96828
-58.843598,-34.791528
-82.306563,27.791011
120.982252,15.492761
-94.685533,38.886692
-79.016667,42.293056
-73.978325,40.713138
-82.482036,40.055257
-122.539591,45.776573
-79.987084,39.652214
-117.231085,34.122642
-45.628045,-23.09986
4.458574,51.911538
-61.403277,10.63603
100.335987,5.413557
-0.167175,51.240291
-75.595259,39.736245
-48.633949,-27.543359
-97.142539,32.609233
-1.85255,54.865063
-88.236691,40.110187
-118.224071,33.962723
-0.375401,39.471078
-118.086747,34.01243
54.604727,24.452219
27.495564,53.903446
-76.302933,40.051651
-73.587734,40.63573
-56.184495,-34.851579
-81.879791,33.50659
30.316685,59.932082
103.852237,1.295531
-0.44363,51.449634
-1.573865,47.200211
103.859525,1.301062
37.287238,41.12939
-76.063572,38.75889
-117.766777,33.752242
-51.07076,0.038117
-97.461862,20.536374
112.62151,-7.94362
-45.712089,-20.175052
-72.966493,41.556391
-76.400181,37.139997
-91.5517,41.647802
34.563349,36.769874
120.99338,14.395469
-38.455662,-13.002625
30.542119,38.756822
-0.549504,53.230755
-13.551395,28.960914
39.762312,40.996319
38.378356,38.348472
32.789679,39.781651
12.407201,42.781382
55.230351,25.164486
-95.291076,30.00779
-95.93489,41.258112
120.308069,22.612386
-64.776725,32.297896
-80.224275,36.090837
115.17475,-8.71813
38.387325,40.917971
-78.871598,38.43381
-74.425794,39.373014
-117.911014,33.721873
27.15412,38.390511
-35.015245,-7.974736
27.220597,38.46477
-98.701375,29.512046
-119.844967,36.793991
29.004833,41.043767
-84.728485,34.032546
-75.091884,39.997865
-75.882699,41.284526
-90.15745,30.005495
-93.532025,44.730672
121.116469,13.349311
100.313287,5.458581
-97.461862,20.536374
-80.854006,33.518223
29.040881,41.010359
-46.605402,-23.555171
106.75287,-6.23655
-95.375045,32.135745
-87.66523,41.869062
-95.499558,29.866069
28.960708,40.222982
-81.971212,35.008103
122.539978,10.821015
-75.567357,6.208671
4.912002,52.404899
2.153281,41.386827
-95.761683,39.035252
-96.956249,35.367187
-48.560344,-27.591059
-81.548383,28.371544
-88.038631,30.691876
30.362729,40.761191
-117.170068,33.919876
-97.742169,30.287777
-115.194779,36.114819
-71.697508,-33.394696
-34.888955,-8.052459
-0.108159,51.560646
-2.999188,56.193358
-76.33573,36.779786
-118.116691,33.804933
-58.696605,-34.571929
-94.650878,39.031992
-6.29321,53.370427
106.71398,-6.26319
100.484726,13.651268
-85.135779,41.166101
-2.434432,53.601062
29.406797,38.677262
-117.983203,34.520761
27.805289,41.158764
-97.884203,29.952194
9.664055,4.091598
-118.376332,34.079965
-74.003672,40.617225
-82.292222,33.911389
29.126863,40.922898
-93.410861,30.668691
-79.512328,37.359468
-73.989905,40.843237
-82.510792,42.911135
-46.327913,-23.969563
30.511405,50.44013
103.992254,1.365548
37.019841,39.751056
29.119644,40.983776
-85.050887,35.048862
1.678896,48.980836
-93.244722,44.858272
-71.412993,41.796857
-43.251318,-22.939103
-93.299131,44.753652
-75.836229,39.255184
39.72679,41.006291
-76.037352,43.065112
-79.662852,36.329808
112.044137,-6.897928
-56.205737,-34.099104
-72.491992,7.892748
-118.331179,34.190239
-90.338661,38.589962
-93.375203,30.230272
-54.970999,-34.892884
-90.216808,32.316052
-0.082351,51.505311
-95.751507,29.782204
-2.323365,53.558474
-59.408818,-34.659855
-13.551363,28.960876
29.403004,38.67619
-80.21237,25.996948
-83.540387,42.954552
135.758103,35.008334
30.709844,36.886265
-43.289072,-22.875612
4.385608,50.838803
38.386584,40.917356
-6.28893,41.737785
49.863728,40.392121
110.37917,-7.78207
-38.684726,-3.89043
7.033489,53.143419
106.84022,-6.1931
-55.75668,-34.33639
28.82128,40.957138
-71.186524,42.481433
-6.904182,53.161442
-52.340608,-31.76485
112.605017,-7.951666
28.994391,41.043431
-112.105733,33.654122
124.83106,1.47286
39.60732,41.013994
40.728464,41.091665
121.029584,14.565405
-38.529439,-3.74753
-48.472271,-1.449982
90.394482,56.015986
-64.249154,-31.339733
-87.668418,41.977422
-3.624665,55.062054
-117.821338,33.725002
-58.027643,-31.387691
-54.714232,-2.41869
113.5792,-8.0581
101.634597,3.105367
-96.656052,40.744707
-73.991524,40.805795
7.011394,52.374211
-46.75692,-23.547381
-83.17068,42.200183
-51.185037,-30.174077
-35.717066,-9.644386
-0.186778,5.64482
26.554319,41.675815
-96.655875,40.744791
-84.463135,42.7239
41.272698,39.911015
-47.457933,-24.287014
-97.746536,30.265218
34.588826,36.785242
-84.811891,34.217547
26.692275,40.775373
-72.9866,41.2361
-38.528873,-3.734283
24.94532,60.169617
-106.57884,31.827167
-71.657857,10.625742
-75.161531,39.947943
-74.265116,40.154328
-58.459893,-34.808473
-101.337083,37.16352
-74.005451,40.742242
100.619161,13.739541
-93.531856,44.730806
-51.16908,-23.316652
29.058623,41.014296
-80.125313,26.13192
106.821906,-6.195203
-83.319625,42.639124
-81.506342,28.074273
-90.469129,30.515881
-118.346293,34.201121
-85.259706,39.145958
-97.647498,29.680507
-83.62621,41.37379
-5.988838,37.366652
-51.086829,-21.676594
27.789932,-25.679505
-77.094909,35.09997
123.87382,10.297029
-80.05494,26.61592
-97.940321,29.883627
-81.75134,28.563877
-117.551607,34.142587
-38.462446,-3.877317
6.105448,52.781107
100.477294,7.006484
-81.469756,28.479808
-96.709028,33.023465
-118.448589,34.244316
-79.82934,43.688377
-43.783288,-22.871277
103.692913,1.342226
-112.245456,33.637369
79.779639,11.939054
-122.081485,37.665497
-74.107734,40.632429
-106.578779,31.82718
-60.33741,-36.876649
30.337683,59.934207
-3.701826,40.430368
-123.030394,44.938621
32.485755,37.870713
-2.308555,53.426983
28.382503,37.168483
-81.081597,29.177965
-122.464888,48.737792
-46.736963,-23.406148
-51.220482,-30.121775
29.132389,40.103182
100.306191,5.449326
-38.502204,-3.833786
-74.195336,40.865468
-71.243325,42.34224
-1.48431,53.382347
-73.949431,40.597219
-76.70755,18.037459
-70.611148,-33.429901
-78.945145,36.009067
69.278221,41.32823
-76.462137,40.069547
-97.570021,35.49941
27.885042,-26.067387
-72.613607,41.784296
-75.489186,40.637797
-111.79749,40.706324
-4.616432,55.478687
44.414523,33.428502
29.122166,40.928301
2.317993,49.324066
-84.06694,34.564387
-92.691212,32.251071
-75.128213,39.854388
-47.570237,-24.711809
-95.854455,36.073373
29.418088,40.769794
103.759046,1.479128
-111.993889,33.463906
47.953079,29.332651
-80.211699,36.12651
-64.180222,-31.417578
-46.764857,-23.404549
114.59745,-3.32474
18.648256,54.354004
2.150722,41.374433
-97.426643,31.63128
-80.236218,25.958718
-66.838957,10.418638
-56.727886,-34.345774
-71.555715,-33.014277
-81.428501,41.371144
-79.073675,33.988816
-3.793797,53.28594
-95.383344,30.044467
121.106386,14.552596
32.683603,41.249573
-85.525524,42.120764
-88.423282,42.083407
-101.188762,19.711305
-51.172252,-30.018824
-72.804367,-36.131212
-76.31004,36.885575
-73.187104,40.860528
103.86085,1.322935
32.858166,39.920578
-65.461168,-33.690199
39.1569,21.584012
112.587223,-7.915601
-71.615711,-33.580928
29.433465,40.795512
-70.569208,-33.452022
-5.743441,36.818265
-84.811796,34.217567
26.658239,39.331609
2.380216,48.856672
0.0,0.0
-63.93686,-34.517269
-71.141285,42.326547
27.035368,38.410279
-77.019846,-12.130753
-96.954242,32.934281
-112.013329,33.081081
-4.432921,36.71184
-86.209767,34.278284
-85.050799,35.048843
-87.623541,41.897037
29.086818,37.746894
-73.42439,45.846065
-63.936594,-34.517449
-76.762582,39.323019
-2.259825,53.467746
-85.255063,34.774905
-117.39211,34.086951
-81.516479,28.371422
-89.987609,35.217008
-111.928501,33.416433
103.817515,1.484992
101.587904,3.075846
-60.022313,-3.132448
-0.126391,51.512662
29.092947,41.025284
-80.840972,41.227721
2.289943,41.608886
-0.099668,51.507876
34.994979,48.407627
27.078331,38.602231
-97.066108,47.89599
35.138818,48.588855
-80.110964,42.099566
-2.226143,53.458727
-73.424388,45.846049
30.394395,40.777598
-97.100248,49.995306
123.924022,10.339523
36.341993,41.280815
145.193859,-38.120329
29.050087,40.985301
27.999037,-25.761151
6.935063,51.363545
2.348955,48.850755
101.523426,3.08516
113.905144,22.254106
-120.951231,37.65553
112.7056,-7.3635
101.567992,3.016746
120.938366,14.095022
106.89664,-6.37076
123.902559,10.328755
114.151964,22.28331
1.179675,52.061138
-0.093413,51.527297
-89.393999,43.073177
32.336375,41.63226
103.84735,1.28727
37.9039,-0.0244
-95.900267,33.237949
37.9039,-0.0244
30.87964,-29.836304
-60.642149,-32.938684
29.186565,40.888374
27.999037,-25.761151
112.64225,-7.67793
123.905938,10.318252
-2.496803,53.259603
31.00413,-29.85125
27.999037,-25.761151
120.94318,14.096663
101.712492,3.158381
-4.157052,50.390712
101.60617,3.017541
7.0557,51.485084
101.757045,2.980885
29.07107,41.247889
-92.637909,16.738088
-98.49806,29.610765
121.171468,13.977296
4.36667,52.0
115.18372,-8.72333
101.608627,3.072788
27.43215,37.943759
31.999129,36.53646
29.044279,41.032228
-95.390092,29.84034
106.74076,-6.11036
107.43627,-7.11601
98.652184,3.608371
74.231412,16.692949
106.98142,-6.25933
-73.926004,40.762722
27.308451,38.505097
27.280221,38.501215
112.74558,-7.24379
121.012843,14.542328
101.612742,3.156842
-0.07545,51.5532
-112.193621,33.664004
101.613107,3.190592
137.741468,34.67211
125.582469,7.066259
106.8129,-6.60946
5.720379,51.982391
98.68896,3.57831
-96.314222,30.608243
-0.342299,51.512305
103.94399,1.372388
101.734986,3.174882
110.42133,-6.98466
3.37787,6.609055
120.584578,15.175338
123.895706,10.317816
-3.166051,56.105607
-2.178818,53.445392
-1.184829,53.492288
-100.933868,37.050259
120.511312,16.014387
108.5502,-6.71832
6.948853,51.472616
-90.169375,38.680204
29.066371,41.091168
114.018651,4.498417
6.94886,51.473874
12.625428,41.535943
120.98389,14.611502
-2.665572,53.320989
110.42683,-7.01769
101.095138,15.203067
110.42471,-7.20696
28.261318,36.985584
12.541845,41.913179
103.957141,1.342954
107.64262,-6.89887
108.3533,-7.32899
107.03265,-6.25779
103.404874,1.502071
106.86633,-6.65376
110.38009,-7.78244
100.539057,13.764595
110.35754,-7.800311
-1.51926,52.430484
144.974997,-37.857134
101.743673,3.107742
4.309551,50.872122
106.87414,-6.17639
29.04436,41.043985
-54.593068,-26.404991
-0.658415,51.926968
36.25123,41.347035
-1.583808,53.644143
101.277558,4.217107
36.322039,36.458444
119.41753,-5.14733
-118.071332,33.817572
-74.089138,41.744377
100.612171,13.783309
-78.868305,42.924448
100.539713,13.746524
100.536618,13.761478
-76.988174,38.984759
103.61468,-1.58946
31.154758,40.856145
-97.118872,32.758432
-84.235939,40.164813
144.749678,13.46539
2.618234,50.173847
29.045314,41.045103
120.597244,15.173537
-96.975534,32.791378
29.056911,37.765914
78.456414,17.431514
37.519128,55.661159
29.118469,36.631483
29.178269,40.977255
103.337447,3.824731
102.431406,2.167095
100.522797,13.735018
123.851902,10.278596
101.611712,3.114312
139.583383,35.697218
120.576119,15.954861
-122.287908,47.603029
27.184173,38.383398
115.1838,-8.72339
106.99845,-6.2283
107.61558,-6.88659
2.896189,48.952978
99.875058,13.822545
-122.627592,45.624018
101.096354,4.613906
101.6707,3.130022
106.89662,-6.37073
28.88058,40.976431
-1.398636,52.433604
78.387956,17.48471
106.90936,-6.15637
107.60926,-6.90747
-117.163802,32.744594
106.8072,-6.17956
28.07658,-25.770233
-2.255677,53.420346
115.18043,-8.75454
98.67493,3.60162
35.871046,31.998932
-118.32738,33.789403
-115.590192,32.840598
104.75845,-2.97916
-86.090087,34.028744
32.813405,39.930028
-117.9866,33.815947
16.400418,48.220552
121.057259,14.584473
0.195226,51.572069
106.98965,-6.25577
106.82472,-6.1886
120.982697,14.59017
144.998628,-37.771138
106.8741,-6.21744
-122.487015,48.722368
-0.039532,51.55083
106.99953,-6.2288
28.88058,40.976431
100.311123,5.435156
-117.107585,33.500397
101.118546,4.624905
106.84612,-6.37677
121.0369,14.420568
121.161976,14.209114
107.60992,-6.89615
-149.812598,61.226319
29.07107,41.247889
-87.960231,42.966438
-2.206515,51.837001
29.166249,37.727782
110.37896,-7.78248
3.607742,6.498855
27.256856,37.006493
11.25324,43.776548
110.804598,-7.56469
106.85457,-6.28929
-75.514876,40.12989
119.44903,-5.16024
4.660173,52.140363
29.038153,40.969983
35.694527,-7.781682
106.81289,-6.60947
26.904276,38.375713
5.826121,52.639454
101.467707,3.106756
-76.437628,36.841477
110.42442,-7.20597
139.543223,35.653869
-112.234121,33.637501
101.017676,4.004556
107.6095,-6.89586
50.476702,26.198087
121.175857,14.567977
27.844579,37.847188
116.087828,5.946782
29.03693,40.982184
28.261367,36.98551
-2.219731,53.533074
36.22864,41.36697
11.5738,3.869248
101.751231,3.15808
-122.116899,47.663075
31.986816,36.543132
-116.376865,33.721866
121.430426,31.180258
-118.434933,34.243423
139.714289,35.642005
101.753757,2.960716
121.058662,14.56765
102.315742,2.3167
29.027504,40.987276
1.165501,49.046612
28.003069,38.249044
100.815738,3.815065
120.96152,14.404008
-74.0758,4.5981
107.60992,-6.89618
27.32762,38.509674
98.68574,3.61005
-3.602379,37.158248
36.121037,36.188882
-3.802663,56.035988
101.095111,15.203171
27.179725,38.381263
29.027504,40.987276
-118.964402,46.211988
-1.473536,52.496696
114.19382,22.308297
8.571203,50.051738
125.756518,7.380331
120.975999,14.601987
112.58714,-7.91532
116.85755,-1.24456
106.791498,-6.176042
28.973694,41.020481
29.946479,40.753536
107.61123,-6.8949
98.68108,3.57533
28.84699,40.225707
-75.197075,40.986073
103.750138,1.320261
139.798902,35.675153
119.41479,-5.14201
103.943427,1.372766
153.114286,-27.228525
55.990255,54.725008
106.85617,-6.29097
106.78369,-6.33125
-4.771757,55.94101
103.856518,1.311153
101.710735,3.144206
-135.35226,57.050846
0.996774,52.178866
106.78371,-6.32973
80.251803,12.927733
103.910843,1.304214
27.234269,40.221322
101.576274,3.329681
-1.992497,52.962262
120.911915,14.337664
103.839656,1.342719
120.592824,16.403976
106.79721,-6.22689
3.38328,6.56212
37.9039,-0.0244
-121.848879,39.720308
37.9039,-0.0244
1.415878,44.458907
110.39001,-7.77009
4.528634,51.591125
121.056803,14.584474
98.967548,18.800867
29.003474,40.190649
29.407721,38.676629
90.425902,23.812579
123.929231,10.338307
28.689407,41.070689
0.550414,50.866405
101.629317,3.142633
-88.060465,41.569541
115.20624,-8.67711
139.543223,35.653869
101.703241,3.046033
139.702985,35.694164
106.79103,-6.28383
106.78373,-6.3299
-105.027138,39.745612
-118.352416,34.06453
27.220597,38.46477
100.533193,13.743703
100.510308,5.6729
-85.665232,42.283874
73.080778,19.069802
98.64719,3.59129
112.74863,-7.26484
-1.273242,51.794918
28.261367,36.98551
88.352188,22.554359
29.919205,40.667228
168.649785,-45.036231
37.741111,55.803611
2.331693,49.877736
121.638899,14.161323
28.597217,40.998883
119.41533,-5.14629
99.986801,14.11251
121.076787,14.647397
77.240005,28.646698
115.15862,-8.69399
67.046638,24.934026
121.0089,6.04439
119.41681,-5.14588
29.186565,40.888374
25.4393,-25.47015
-0.477837,51.756453
101.65,3.08333
34.37028,36.706574
-111.693949,33.460185
29.065547,41.100307
101.753757,2.960716
151.043184,-34.020506
27.538999,53.881074
103.836166,1.301392
-75.928778,39.807855
-118.281986,33.930682
5.753896,49.497496
-117.122104,34.06812
103.841946,1.340524
-92.489228,46.730386
30.126724,40.686178
29.126258,40.923987
26.14899,-26.18019
-0.027902,52.330848
-118.434923,34.243453
120.525559,18.059339
115.13013,-8.65888
-118.335991,34.09425
144.960332,-37.816229
72.829127,19.10172
-122.07987,37.394028
106.8453,-6.2389
-8.400021,51.87335
9.959768,57.277232
103.57149,-1.7244
-4.234564,55.841486
-38.426951,-12.881182
-0.010973,51.544403
29.605302,40.692513
104.74969,-2.98789
101.734986,3.174882
-118.335991,34.09425
-0.101199,51.383983
104.75356,-2.98463
121.046775,14.757377
106.65118,-6.2441
145.041397,-37.992199
145.145603,-37.851395
-118.417307,33.90113
2.373115,48.650752
27.182016,38.382676
28.1275,37.29557
106.783768,-6.331703
-83.230543,42.425105
0.024853,51.475751
-60.019877,-34.900502
4.309598,50.872077
27.066879,38.476808
32.766084,41.21671
-2.700231,53.434783
120.95119,14.102968
145.041397,-37.992199
30.391858,40.778758
72.829127,19.10172
-92.280111,34.820088
1.763703,50.828319
80.255319,13.045489
100.338585,5.416243
-2.516824,53.244825
-4.87418,36.518007
-2.64711,53.386606
-65.720624,-28.439917
-3.188384,50.798796
100.598888,14.064527
107.00003,-6.22675
100.524363,13.68052
-2.108677,52.814945
0.024866,51.475779
-3.387837,55.978206
-50.26857,-29.892883
110.43007,-6.98414
-121.486282,38.576247
-0.374621,50.827169
126.927279,37.555327
39.801589,54.620369
106.65863,-6.22609
27.252883,38.353113
29.072246,41.084695
-50.267641,-29.893917
112.71492,-7.33862
74.360532,31.543341
-3.732552,40.33876
7.459337,48.262878
-90.175548,32.350656
28.949012,40.267421
103.934923,1.349209
1.165513,49.046772
121.115115,14.563945
121.044338,14.5727
53.295421,56.873381
-93.270444,44.947849
126.367205,33.235825
33.25043,50.076066
29.281318,40.909944
-41.743476,-6.406288
36.22864,41.36697
-3.579773,55.098389
103.746482,1.335301
107.59947,-6.91463
28.987666,41.028595
-96.931996,32.82673
37.9039,-0.0244
37.9039,-0.0244
-0.074251,51.559114
-1.526,53.378
2.828778,50.428496
2.185468,48.45001
100.113178,15.6964
-0.227223,51.36984
-122.516669,45.48322
0.275477,51.48432
-51.150317,-30.011522
99.541314,18.33876
106.79358,-6.3048
106.84604,-6.22208
31.582606,37.074203
28.975464,41.030024
101.670661,3.130017
115.18641,-8.60221
98.6611,3.58034
-116.055402,34.231224
-158.053364,21.487831
6.055588,49.028556
110.40128,-7.75812
101.650565,3.12354
121.008769,14.611083
-0.108485,51.508366
103.856301,1.305324
-73.755962,42.664787
-1.497223,54.977411
-75.813217,36.320646
102.243549,2.195269
106.99837,-6.22801
-1.176509,52.960803
104.76883,-2.97549
103.752999,1.494136
-46.509477,-23.501314
28.904519,41.089138
104.049004,1.13264
55.279146,25.195241
-100.122517,47.778144
102.276088,2.245342
37.928959,40.976425
101.397549,2.961459
112.77617,-7.30472
101.674905,3.118491
-4.584129,55.468742
144.978596,-37.797289
125.613,7.07306
-0.697713,52.383607
101.594274,3.152994
106.80729,-6.60145
144.785049,13.486219
106.8072,-6.60072
101.765271,3.03677
10.745999,35.763826
-122.474369,37.71632
-4.197603,51.182515
5.454069,45.805962
28.271804,36.968881
106.80547,-6.58868
98.67129,3.58264
-63.598835,-37.979112
121.4524,31.22416
101.699377,3.0256
-96.931943,32.826855
26.334304,40.01489
115.18626,-8.60236
36.169032,36.590883
101.756349,2.980797
27.13853,38.426794
2.557751,48.902767
138.604326,-34.921623
-0.190585,51.127752
122.751986,11.584652
29.107035,41.093044
12.579115,55.678817
103.840671,1.280974
123.905271,10.318764
121.057427,14.734763
3.107055,50.802488
117.13514,-0.48111
27.13853,38.426794
120.983838,14.576918
120.986622,14.581591
123.904946,10.319057
98.67487,3.60167
114.010544,4.416735
101.65076,2.91535
30.225807,40.697862
-71.467778,43.285556
-1.379728,54.733317
122.078405,6.9199
115.1301,-8.65893
33.904908,35.147021
2.785928,48.849965
2.462232,48.87541
-3.20007,56.128811
29.228897,40.875755
28.271804,36.968881
17.217984,40.994442
-3.354319,40.485952
102.784687,16.455741
2.859753,50.30102
106.80733,-6.60167
101.546095,3.089192
28.764588,40.999716
28.001342,-26.177217
-1.510466,53.409018
115.23941,-8.67377
103.802596,1.293064
121.041268,14.632693
106.83075,-6.16891
8.109311,47.172643
101.612742,3.156842
-2.735989,43.222161
101.568336,3.000364
144.960425,-37.808851
-74.134519,41.068903
100.425403,5.361191
-2.992577,53.755735
-38.565451,-3.791502
107.581,-6.95989
103.83949,1.312151
2.241275,48.88046
-38.565451,-3.791502
28.958963,41.020481
112.767462,-7.280314
28.406061,40.040137
29.232513,40.875776
-80.352624,25.776397
29.38405,40.757327
122.103025,13.920961
30.513024,39.781948
27.13853,38.426794
10.182125,36.799633
123.998459,10.291621
66.986878,24.952096
-118.085172,33.866734
-116.055395,34.231186
100.307,5.455167
23.643433,37.940003
39.557264,-6.342904
120.70378,14.989537
106.6737,-6.19025
55.32056,25.227954
-100.789445,48.511875
101.616325,3.115105
-69.784866,44.311373
0.038423,51.594189
103.853048,1.297349
119.41529,-5.14616
120.996317,14.453301
101.260851,12.681184
101.568335,3.000363
-70.558333,41.930833
110.41312,-7.11709
101.568263,3.223886
6.781058,51.224751
14.273463,40.848695
-74.151731,4.670772
120.987838,14.605422
121.065721,14.585586
113.91349,-2.2094
-61.507489,10.658488
123.998459,10.291621
-0.326206,39.462473
-80.584954,40.329552
-38.574583,-3.777351
-66.498579,17.988405
2.252883,48.894819
101.730648,3.222363
121.68462,18.26665
115.23943,-8.67368
29.433465,40.795512
103.906377,1.399644
115.849211,-31.893739
0.265618,50.778272
32.856928,39.885564
100.33418,5.421199
98.997119,18.856699
26.630516,40.856129
-117.118704,33.807712
46.694534,24.701243
101.660246,3.173803
115.25443,-8.65774
29.228897,40.875755
-117.824581,33.645028
-0.808363,52.004088
115.22085,-8.66883
110.36239,-7.79219
-94.4551,36.605956
107.5973,-6.90587
